,Order ID,Restaurant Name,State,City,Pizza Type,Pizza Size,Toppings Count,Topping Density,Pizza Complexity,Order Month,Order Time,Delivery Time,Delivery Duration (min),Estimated Duration (min),Delay (min),Delay Status,Distance (km),Traffic Level,Payment Category,Payment Method,Is Peak Hour,Is Weekend
933,ORD935,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,April,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
934,ORD936,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,April,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
935,ORD937,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,April,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
936,ORD938,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,May,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
937,ORD939,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,May,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,TRUE
938,ORD940,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,May,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
939,ORD941,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,May,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
940,ORD942,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,May,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
941,ORD943,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,May,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
942,ORD944,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,May,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
943,ORD945,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,May,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
944,ORD946,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,May,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
945,ORD947,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,May,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
946,ORD948,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,May,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
947,ORD949,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,May,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
948,ORD950,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,May,6:00,6:30,30,30,0,On Time,5,Medium,Online,UPI,TRUE,FALSE
949,ORD951,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,May,7:15,7:45,30,36,-6,Early,6,High,Online,Card,TRUE,FALSE
950,ORD952,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,May,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
951,ORD953,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,May,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
952,ORD954,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,May,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
953,ORD955,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,May,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
954,ORD956,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,May,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
955,ORD957,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,May,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
956,ORD958,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,May,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
957,ORD959,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,May,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
958,ORD960,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,May,6:00,6:30,30,30,0,On Time,5,Medium,Online,UPI,TRUE,TRUE
959,ORD961,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,May,7:15,7:45,30,36,-6,Early,6,High,Online,Card,TRUE,TRUE
960,ORD962,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,May,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
961,ORD963,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,May,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
962,ORD964,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,May,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
963,ORD965,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,May,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
964,ORD966,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,May,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
965,ORD967,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,May,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,TRUE
966,ORD968,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,May,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
967,ORD969,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,June,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
968,ORD970,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,June,6:00,6:30,30,30,0,On Time,5,Medium,Online,UPI,TRUE,FALSE
969,ORD971,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,June,7:15,7:45,30,36,-6,Early,6,High,Online,Card,TRUE,FALSE
970,ORD972,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,June,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
971,ORD973,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,June,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
972,ORD974,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,June,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
973,ORD975,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,June,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
974,ORD976,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,June,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
975,ORD977,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,June,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
976,ORD978,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,June,6:00,6:30,30,30,0,On Time,5,Medium,Online,UPI,TRUE,FALSE
977,ORD979,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,June,7:15,7:45,30,36,-6,Early,6,High,Online,Card,TRUE,FALSE
978,ORD980,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,June,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
979,ORD981,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,June,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
980,ORD982,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,June,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
981,ORD983,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,June,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
982,ORD984,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,June,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
983,ORD985,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,June,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
984,ORD986,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,June,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
985,ORD987,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,June,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
986,ORD988,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,June,6:00,6:30,30,30,0,On Time,5,Medium,Online,UPI,TRUE,TRUE
987,ORD989,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,June,7:15,7:45,30,36,-6,Early,6,High,Online,Card,TRUE,TRUE
988,ORD990,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,June,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
989,ORD991,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,June,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
990,ORD992,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,June,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
991,ORD993,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,June,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
992,ORD994,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,June,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
993,ORD995,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,June,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,TRUE
994,ORD996,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,June,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
995,ORD997,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,June,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
996,ORD998,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,June,6:00,6:30,30,30,0,On Time,5,Medium,Online,UPI,TRUE,FALSE
997,ORD999,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,July,7:15,7:45,30,36,-6,Early,6,High,Online,Card,TRUE,FALSE
998,ORD1000,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,July,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
999,ORD1001,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,July,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
1000,ORD1002,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,July,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
1001,ORD1003,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,July,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
1002,ORD1004,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,July,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
1003,ORD1005,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,July,8:00,8:30,30,27,3,Delayed,4.5,Medium,Online,UPI,TRUE,FALSE
